Time,Temperature of system I,Temperature of system II,index A,index B,index C,index D,Mineral_parameter_1,Mineral_parameter_2,Mineral_parameter_3,Mineral_parameter_4,Process parameter 3,Process parameter 4
2022/4/10 11:40,,,,,,,56.27,111.38,47.52,20.26,282.4255556,149.8922222
2022/4/10 11:41,,,,,,,56.27,111.38,47.52,20.26,282.3341111,149.9824444
2022/4/10 11:42,,,,,,,56.27,111.38,47.52,20.26,282.2426667,150.0726667
2022/4/10 11:43,,,,,,,56.27,111.38,47.52,20.26,282.1512222,150.1628889
2022/4/10 11:44,,,,,,,56.27,111.38,47.52,20.26,282.0597778,150.2531111
2022/4/10 11:45,,,,,,,56.27,111.38,47.52,20.26,281.9683333,150.3433333
2022/4/10 11:46,,,,,,,56.27,111.38,47.52,20.26,281.8768889,150.4335556
2022/4/10 11:47,,,,,,,56.27,111.38,47.52,20.26,281.7854444,150.5237778
2022/4/10 11:48,,,,,,,56.27,111.38,47.52,20.26,281.694,150.614
2022/4/10 11:49,,,,,,,56.27,111.38,47.52,20.26,281.6025556,150.7042222
2022/4/10 11:50,,,,,,,56.27,111.38,47.52,20.26,281.5111111,150.7944444
2022/4/10 11:51,,,,,,,56.27,111.38,47.52,20.26,281.4196667,150.8846667
2022/4/10 11:52,,,,,,,56.27,111.38,47.52,20.26,281.3282222,150.9748889
2022/4/10 11:53,,,,,,,56.27,111.38,47.52,20.26,281.2367778,151.0651111
2022/4/10 11:54,,,,,,,56.27,111.38,47.52,20.26,281.1453333,151.1553333
2022/4/10 11:55,,,,,,,56.27,111.38,47.52,20.26,281.0538889,151.2455556
2022/4/10 11:56,,,,,,,56.27,111.38,47.52,20.26,280.9624444,151.3357778
2022/4/10 11:57,,,,,,,56.27,111.38,47.52,20.26,280.871,151.426
2022/4/10 11:58,,,,,,,56.27,111.38,47.52,20.26,280.7795556,151.5162222
2022/4/10 11:59,,,,,,,56.27,111.38,47.52,20.26,280.6881111,151.6064444
2022/4/10 12:00,,,,,,,56.27,111.38,47.52,20.26,280.5966667,151.6966667
2022/4/10 12:01,,,,,,,56.27,111.38,47.52,20.26,280.5052222,151.7868889
2022/4/10 12:02,,,,,,,56.27,111.38,47.52,20.26,280.4137778,151.8771111
2022/4/10 12:03,,,,,,,56.27,111.38,47.52,20.26,280.3223333,151.9673333
2022/4/10 12:04,,,,,,,56.27,111.38,47.52,20.26,280.2308889,152.0575556
2022/4/10 12:05,,,,,,,56.27,111.38,47.52,20.26,280.1394444,152.1477778
2022/4/10 12:06,,,,,,,56.27,111.38,47.52,20.26,280.048,152.238
2022/4/10 12:07,,,,,,,56.27,111.38,47.52,20.26,279.9565556,152.3282222
2022/4/10 12:08,,,,,,,56.27,111.38,47.52,20.26,279.8651111,152.4184444
2022/4/10 12:09,,,,,,,56.27,111.38,47.52,20.26,279.7736667,152.5086667
2022/4/10 12:10,,,,,,,56.27,111.38,47.52,20.26,279.6822222,152.5988889
2022/4/10 12:11,,,,,,,56.27,111.38,47.52,20.26,279.5907778,152.6891111
2022/4/10 12:12,,,,,,,56.27,111.38,47.52,20.26,279.4993333,152.7793333
2022/4/10 12:13,,,,,,,56.27,111.38,47.52,20.26,279.4078889,152.8695556
2022/4/10 12:14,,,,,,,56.27,111.38,47.52,20.26,279.3164444,152.9597778
2022/4/10 12:15,,,,,,,56.27,111.38,47.52,20.26,279.225,153.05
2022/4/10 12:16,,,,,,,56.27,111.38,47.52,20.26,279.1335556,153.1402222
2022/4/10 12:17,,,,,,,56.27,111.38,47.52,20.26,279.0421111,153.2304444
2022/4/10 12:18,,,,,,,56.27,111.38,47.52,20.26,278.9506667,153.3206667
2022/4/10 12:19,,,,,,,56.27,111.38,47.52,20.26,278.8592222,153.4108889
2022/4/10 12:20,,,,,,,56.27,111.38,47.52,20.26,278.7677778,153.5011111
2022/4/10 12:21,,,,,,,56.27,111.38,47.52,20.26,278.6763333,153.5913333
2022/4/10 12:22,,,,,,,56.27,111.38,47.52,20.26,278.5848889,153.6815556
2022/4/10 12:23,,,,,,,56.27,111.38,47.52,20.26,278.4934444,153.7717778
2022/4/10 12:24,,,,,,,56.27,111.38,47.52,20.26,278.402,153.862
2022/4/10 12:25,,,,,,,56.27,111.38,47.52,20.26,278.3105556,153.9522222
2022/4/10 12:26,,,,,,,56.27,111.38,47.52,20.26,278.2191111,154.0424444
2022/4/10 12:27,,,,,,,56.27,111.38,47.52,20.26,278.1276667,154.1326667
2022/4/10 12:28,,,,,,,56.27,111.38,47.52,20.26,278.0362222,154.2228889
2022/4/10 12:29,,,,,,,56.27,111.38,47.52,20.26,277.9447778,154.3131111
2022/4/10 12:30,,,,,,,56.27,111.38,47.52,20.26,277.8533333,154.4033333
2022/4/10 12:31,,,,,,,56.27,111.38,47.52,20.26,277.7618889,154.4935556
2022/4/10 12:32,,,,,,,56.27,111.38,47.52,20.26,277.6704444,154.5837778
2022/4/10 12:33,,,,,,,56.27,111.38,47.52,20.26,277.579,154.674
2022/4/10 12:34,,,,,,,56.27,111.38,47.52,20.26,277.4875556,154.7642222
2022/4/10 12:35,,,,,,,56.27,111.38,47.52,20.26,277.3961111,154.8544444
2022/4/10 12:36,,,,,,,56.27,111.38,47.52,20.26,277.3046667,154.9446667
2022/4/10 12:37,,,,,,,56.27,111.38,47.52,20.26,277.2132222,155.0348889
2022/4/10 12:38,,,,,,,56.27,111.38,47.52,20.26,277.1217778,155.1251111
2022/4/10 12:39,,,,,,,56.27,111.38,47.52,20.26,277.0303333,155.2153333
2022/4/10 12:40,,,,,,,56.27,111.38,47.52,20.26,276.9388889,155.3055556
2022/4/10 12:41,,,,,,,56.27,111.38,47.52,20.26,276.8474444,155.3957778
2022/4/10 12:42,,,,,,,56.27,111.38,47.52,20.26,276.756,155.486
2022/4/10 12:43,,,,,,,56.27,111.38,47.52,20.26,276.6645556,155.5762222
2022/4/10 12:44,,,,,,,56.27,111.38,47.52,20.26,276.5731111,155.6664444
2022/4/10 12:45,,,,,,,56.27,111.38,47.52,20.26,276.4816667,155.7566667
2022/4/10 12:46,,,,,,,56.27,111.38,47.52,20.26,276.3902222,155.8468889
2022/4/10 12:47,,,,,,,56.27,111.38,47.52,20.26,276.2987778,155.9371111
2022/4/10 12:48,,,,,,,56.27,111.38,47.52,20.26,276.2073333,156.0273333
2022/4/10 12:49,,,,,,,56.27,111.38,47.52,20.26,276.1158889,156.1175556
2022/4/10 12:50,,,,,,,56.27,111.38,47.52,20.26,276.0244444,156.2077778
2022/4/10 12:51,,,,,,,56.27,111.38,47.52,20.26,275.933,156.298
2022/4/10 12:52,,,,,,,56.27,111.38,47.52,20.26,275.8415556,156.3882222
2022/4/10 12:53,,,,,,,56.27,111.38,47.52,20.26,275.7501111,156.4784444
2022/4/10 12:54,,,,,,,56.27,111.38,47.52,20.26,275.6586667,156.5686667
2022/4/10 12:55,,,,,,,56.27,111.38,47.52,20.26,275.5672222,156.6588889
2022/4/10 12:56,,,,,,,56.27,111.38,47.52,20.26,275.4757778,156.7491111
2022/4/10 12:57,,,,,,,56.27,111.38,47.52,20.26,275.3843333,156.8393333
2022/4/10 12:58,,,,,,,56.27,111.38,47.52,20.26,275.2928889,156.9295556
2022/4/10 12:59,,,,,,,56.27,111.38,47.52,20.26,275.2014444,157.0197778
2022/4/10 13:00,,,,,,,56.27,111.38,47.52,20.26,275.11,157.11
2022/4/10 13:01,,,,,,,56.27,111.38,47.52,20.26,275.0185556,157.2002222
2022/4/10 13:02,,,,,,,56.27,111.38,47.52,20.26,274.9271111,157.2904444
2022/4/10 13:03,,,,,,,56.27,111.38,47.52,20.26,274.8356667,157.3806667
2022/4/10 13:04,,,,,,,56.27,111.38,47.52,20.26,274.7442222,157.4708889
2022/4/10 13:05,,,,,,,56.27,111.38,47.52,20.26,274.6527778,157.5611111
2022/4/10 13:06,,,,,,,56.27,111.38,47.52,20.26,274.5613333,157.6513333
2022/4/10 13:07,,,,,,,56.27,111.38,47.52,20.26,274.4698889,157.7415556
2022/4/10 13:08,,,,,,,56.27,111.38,47.52,20.26,274.3784444,157.8317778
2022/4/10 13:09,,,,,,,56.27,111.38,47.52,20.26,274.287,157.922
2022/4/10 13:10,,,,,,,56.27,111.38,47.52,20.26,274.1955556,158.0122222
2022/4/10 13:11,,,,,,,56.27,111.38,47.52,20.26,274.1041111,158.1024444
2022/4/10 13:12,,,,,,,56.27,111.38,47.52,20.26,274.0126667,158.1926667
2022/4/10 13:13,,,,,,,56.27,111.38,47.52,20.26,273.9212222,158.2828889
2022/4/10 13:14,,,,,,,56.27,111.38,47.52,20.26,273.8297778,158.3731111
2022/4/10 13:15,,,,,,,56.27,111.38,47.52,20.26,273.7383333,158.4633333
2022/4/10 13:16,,,,,,,56.27,111.38,47.52,20.26,273.6468889,158.5535556
2022/4/10 13:17,,,,,,,56.27,111.38,47.52,20.26,273.5554444,158.6437778
2022/4/10 13:18,,,,,,,56.27,111.38,47.52,20.26,273.464,158.734
2022/4/10 13:19,,,,,,,56.27,111.38,47.52,20.26,273.3725556,158.8242222
2022/4/10 13:20,,,,,,,56.27,111.38,47.52,20.26,273.2811111,158.9144444
2022/4/10 13:21,,,,,,,56.27,111.38,47.52,20.26,273.1896667,159.0046667
2022/4/10 13:22,,,,,,,56.27,111.38,47.52,20.26,273.0982222,159.0948889
2022/4/10 13:23,,,,,,,56.27,111.38,47.52,20.26,273.0067778,159.1851111
2022/4/10 13:24,,,,,,,56.27,111.38,47.52,20.26,272.9153333,159.2753333
2022/4/10 13:25,,,,,,,56.27,111.38,47.52,20.26,272.8238889,159.3655556
2022/4/10 13:26,,,,,,,56.27,111.38,47.52,20.26,272.7324444,159.4557778
2022/4/10 13:27,,,,,,,56.27,111.38,47.52,20.26,272.641,159.546
2022/4/10 13:28,,,,,,,56.27,111.38,47.52,20.26,272.5495556,159.6362222
2022/4/10 13:29,,,,,,,56.27,111.38,47.52,20.26,272.4581111,159.7264444
2022/4/10 13:30,,,,,,,56.27,111.38,47.52,20.26,272.3666667,159.8166667
2022/4/10 13:31,,,,,,,56.27,111.38,47.52,20.26,272.2752222,159.9068889
2022/4/10 13:32,,,,,,,56.27,111.38,47.52,20.26,272.1837778,159.9971111
2022/4/10 13:33,,,,,,,56.27,111.38,47.52,20.26,272.0923333,160.0873333
2022/4/10 13:34,,,,,,,56.27,111.38,47.52,20.26,272.0008889,160.1775556
2022/4/10 13:35,,,,,,,56.27,111.38,47.52,20.26,271.9094444,160.2677778
2022/4/10 13:36,,,,,,,56.27,111.38,47.52,20.26,271.818,160.358
2022/4/10 13:37,,,,,,,56.27,111.38,47.52,20.26,271.7265556,160.4482222
2022/4/10 13:38,,,,,,,56.27,111.38,47.52,20.26,271.6351111,160.5384444
2022/4/10 13:39,,,,,,,56.27,111.38,47.52,20.26,271.5436667,160.6286667
2022/4/10 13:40,,,,,,,56.27,111.38,47.52,20.26,271.4522222,160.7188889
2022/4/10 13:41,,,,,,,56.27,111.38,47.52,20.26,271.3607778,160.8091111
2022/4/10 13:42,,,,,,,56.27,111.38,47.52,20.26,271.2693333,160.8993333
2022/4/10 13:43,,,,,,,56.27,111.38,47.52,20.26,271.1778889,160.9895556
2022/4/10 13:44,,,,,,,56.27,111.38,47.52,20.26,271.0864444,161.0797778
2022/4/10 13:45,,,,,,,56.27,111.38,47.52,20.26,270.995,161.17
2022/4/10 13:46,,,,,,,56.27,111.38,47.52,20.26,270.9035556,161.2602222
2022/4/10 13:47,,,,,,,56.27,111.38,47.52,20.26,270.8121111,161.3504444
2022/4/10 13:48,,,,,,,56.27,111.38,47.52,20.26,270.7206667,161.4406667
2022/4/10 13:49,,,,,,,56.27,111.38,47.52,20.26,270.6292222,161.5308889
2022/4/10 13:50,,,,,,,56.27,111.38,47.52,20.26,270.5377778,161.6211111
2022/4/10 13:51,,,,,,,56.27,111.38,47.52,20.26,270.4463333,161.7113333
2022/4/10 13:52,,,,,,,56.27,111.38,47.52,20.26,270.3548889,161.8015556
2022/4/10 13:53,,,,,,,56.27,111.38,47.52,20.26,270.2634444,161.8917778
2022/4/10 13:54,,,,,,,56.27,111.38,47.52,20.26,270.172,161.982
2022/4/10 13:55,,,,,,,56.27,111.38,47.52,20.26,270.0805556,162.0722222
2022/4/10 13:56,,,,,,,56.27,111.38,47.52,20.26,269.9891111,162.1624444
2022/4/10 13:57,,,,,,,56.27,111.38,47.52,20.26,269.8976667,162.2526667
2022/4/10 13:58,,,,,,,56.27,111.38,47.52,20.26,269.8062222,162.3428889
2022/4/10 13:59,,,,,,,56.27,111.38,47.52,20.26,269.7147778,162.4331111
2022/4/10 14:00,,,,,,,56.27,111.38,47.52,20.26,269.6233333,162.5233333
2022/4/10 14:01,,,,,,,56.27,111.38,47.52,20.26,269.5318889,162.6135556
2022/4/10 14:02,,,,,,,56.27,111.38,47.52,20.26,269.4404444,162.7037778
2022/4/10 14:03,,,,,,,56.27,111.38,47.52,20.26,269.349,162.794
2022/4/10 14:04,,,,,,,56.27,111.38,47.52,20.26,269.2575556,162.8842222
2022/4/10 14:05,,,,,,,56.27,111.38,47.52,20.26,269.1661111,162.9744444
2022/4/10 14:06,,,,,,,56.27,111.38,47.52,20.26,269.0746667,163.0646667
2022/4/10 14:07,,,,,,,56.27,111.38,47.52,20.26,268.9832222,163.1548889
2022/4/10 14:08,,,,,,,56.27,111.38,47.52,20.26,268.8917778,163.2451111
2022/4/10 14:09,,,,,,,56.27,111.38,47.52,20.26,268.8003333,163.3353333
2022/4/10 14:10,,,,,,,56.27,111.38,47.52,20.26,268.7088889,163.4255556
2022/4/10 14:11,,,,,,,56.27,111.38,47.52,20.26,268.6174444,163.5157778
2022/4/10 14:12,,,,,,,56.27,111.38,47.52,20.26,268.526,163.606
2022/4/10 14:13,,,,,,,56.27,111.38,47.52,20.26,268.4345556,163.6962222
2022/4/10 14:14,,,,,,,56.27,111.38,47.52,20.26,268.3431111,163.7864444
2022/4/10 14:15,,,,,,,56.27,111.38,47.52,20.26,268.2516667,163.8766667
2022/4/10 14:16,,,,,,,56.27,111.38,47.52,20.26,268.1602222,163.9668889
2022/4/10 14:17,,,,,,,56.27,111.38,47.52,20.26,268.0687778,164.0571111
2022/4/10 14:18,,,,,,,56.27,111.38,47.52,20.26,267.9773333,164.1473333
2022/4/10 14:19,,,,,,,56.27,111.38,47.52,20.26,267.8858889,164.2375556
2022/4/10 14:20,,,,,,,56.27,111.38,47.52,20.26,267.7944444,164.3277778
2022/4/10 14:21,,,,,,,56.27,111.38,47.52,20.26,267.703,164.418
2022/4/10 14:22,,,,,,,56.27,111.38,47.52,20.26,267.6115556,164.5082222
2022/4/10 14:23,,,,,,,56.27,111.38,47.52,20.26,267.5201111,164.5984444
2022/4/10 14:24,,,,,,,56.27,111.38,47.52,20.26,267.4286667,164.6886667
2022/4/10 14:25,,,,,,,56.27,111.38,47.52,20.26,267.3372222,164.7788889
2022/4/10 14:26,,,,,,,56.27,111.38,47.52,20.26,267.2457778,164.8691111
2022/4/10 14:27,,,,,,,56.27,111.38,47.52,20.26,267.1543333,164.9593333
2022/4/10 14:28,,,,,,,56.27,111.38,47.52,20.26,267.0628889,165.0495556
2022/4/10 14:29,,,,,,,56.27,111.38,47.52,20.26,266.9714444,165.1397778
2022/4/10 14:30,,,,,,,56.27,111.38,47.52,20.26,266.88,165.23
2022/4/10 14:31,,,,,,,56.27,111.38,47.52,20.26,266.8698889,165.1954444
2022/4/10 14:32,,,,,,,56.27,111.38,47.52,20.26,266.8597778,165.1608889
2022/4/10 14:33,,,,,,,56.27,111.38,47.52,20.26,266.8496667,165.1263333
2022/4/10 14:34,,,,,,,56.27,111.38,47.52,20.26,266.8395556,165.0917778
2022/4/10 14:35,,,,,,,56.27,111.38,47.52,20.26,266.8294444,165.0572222
2022/4/10 14:36,,,,,,,56.27,111.38,47.52,20.26,266.8193333,165.0226667
2022/4/10 14:37,,,,,,,56.27,111.38,47.52,20.26,266.8092222,164.9881111
2022/4/10 14:38,,,,,,,56.27,111.38,47.52,20.26,266.7991111,164.9535556
2022/4/10 14:39,,,,,,,56.27,111.38,47.52,20.26,266.789,164.919
2022/4/10 14:40,,,,,,,56.27,111.38,47.52,20.26,266.7788889,164.8844444
2022/4/10 14:41,,,,,,,56.27,111.38,47.52,20.26,266.7687778,164.8498889
2022/4/10 14:42,,,,,,,56.27,111.38,47.52,20.26,266.7586667,164.8153333
2022/4/10 14:43,,,,,,,56.27,111.38,47.52,20.26,266.7485556,164.7807778
2022/4/10 14:44,,,,,,,56.27,111.38,47.52,20.26,266.7384444,164.7462222
2022/4/10 14:45,,,,,,,56.27,111.38,47.52,20.26,266.7283333,164.7116667
2022/4/10 14:46,,,,,,,56.27,111.38,47.52,20.26,266.7182222,164.6771111
2022/4/10 14:47,,,,,,,56.27,111.38,47.52,20.26,266.7081111,164.6425556
2022/4/10 14:48,,,,,,,56.27,111.38,47.52,20.26,266.698,164.608
2022/4/10 14:49,,,,,,,56.27,111.38,47.52,20.26,266.6878889,164.5734444
2022/4/10 14:50,,,,,,,56.27,111.38,47.52,20.26,266.6777778,164.5388889
2022/4/10 14:51,,,,,,,56.27,111.38,47.52,20.26,266.6676667,164.5043333
2022/4/10 14:52,,,,,,,56.27,111.38,47.52,20.26,266.6575556,164.4697778
2022/4/10 14:53,,,,,,,56.27,111.38,47.52,20.26,266.6474444,164.4352222
2022/4/10 14:54,,,,,,,56.27,111.38,47.52,20.26,266.6373333,164.4006667
2022/4/10 14:55,,,,,,,56.27,111.38,47.52,20.26,266.6272222,164.3661111
2022/4/10 14:56,,,,,,,56.27,111.38,47.52,20.26,266.6171111,164.3315556
2022/4/10 14:57,,,,,,,56.27,111.38,47.52,20.26,266.607,164.297
2022/4/10 14:58,,,,,,,56.27,111.38,47.52,20.26,266.5968889,164.2624444
2022/4/10 14:59,,,,,,,56.27,111.38,47.52,20.26,266.5867778,164.2278889
2022/4/10 15:00,,,,,,,56.27,111.38,47.52,20.26,266.5766667,164.1933333
2022/4/10 15:01,,,,,,,56.27,111.38,47.52,20.26,266.5665556,164.1587778
2022/4/10 15:02,,,,,,,56.27,111.38,47.52,20.26,266.5564444,164.1242222
2022/4/10 15:03,,,,,,,56.27,111.38,47.52,20.26,266.5463333,164.0896667
2022/4/10 15:04,,,,,,,56.27,111.38,47.52,20.26,266.5362222,164.0551111
2022/4/10 15:05,,,,,,,56.27,111.38,47.52,20.26,266.5261111,164.0205556
2022/4/10 15:06,,,,,,,56.27,111.38,47.52,20.26,266.516,163.986
2022/4/10 15:07,,,,,,,56.27,111.38,47.52,20.26,266.5058889,163.9514444
2022/4/10 15:08,,,,,,,56.27,111.38,47.52,20.26,266.4957778,163.9168889
2022/4/10 15:09,,,,,,,56.27,111.38,47.52,20.26,266.4856667,163.8823333
2022/4/10 15:10,,,,,,,56.27,111.38,47.52,20.26,266.4755556,163.8477778
2022/4/10 15:11,,,,,,,56.27,111.38,47.52,20.26,266.4654444,163.8132222
2022/4/10 15:12,,,,,,,56.27,111.38,47.52,20.26,266.4553333,163.7786667
2022/4/10 15:13,,,,,,,56.27,111.38,47.52,20.26,266.4452222,163.7441111
2022/4/10 15:14,,,,,,,56.27,111.38,47.52,20.26,266.4351111,163.7095556
2022/4/10 15:15,,,,,,,56.27,111.38,47.52,20.26,266.425,163.675
2022/4/10 15:16,,,,,,,56.27,111.38,47.52,20.26,266.4148889,163.6404444
2022/4/10 15:17,,,,,,,56.27,111.38,47.52,20.26,266.4047778,163.6058889
2022/4/10 15:18,,,,,,,56.27,111.38,47.52,20.26,266.3946667,163.5713333
2022/4/10 15:19,,,,,,,56.27,111.38,47.52,20.26,266.3845556,163.5367778
2022/4/10 15:20,,,,,,,56.27,111.38,47.52,20.26,266.3744444,163.5022222
2022/4/10 15:21,,,,,,,56.27,111.38,47.52,20.26,266.3643333,163.4676667
2022/4/10 15:22,,,,,,,56.27,111.38,47.52,20.26,266.3542222,163.4331111
2022/4/10 15:23,,,,,,,56.27,111.38,47.52,20.26,266.3441111,163.3985556
2022/4/10 15:24,,,,,,,56.27,111.38,47.52,20.26,266.334,163.364
2022/4/10 15:25,,,,,,,56.27,111.38,47.52,20.26,266.3238889,163.3294444
2022/4/10 15:26,,,,,,,56.27,111.38,47.52,20.26,266.3137778,163.2948889
2022/4/10 15:27,,,,,,,56.27,111.38,47.52,20.26,266.3036667,163.2603333
2022/4/10 15:28,,,,,,,56.27,111.38,47.52,20.26,266.2935556,163.2257778
2022/4/10 15:29,,,,,,,56.27,111.38,47.52,20.26,266.2834444,163.1912222
2022/4/10 15:30,,,,,,,56.27,111.38,47.52,20.26,266.2733333,163.1566667
2022/4/10 15:31,,,,,,,56.27,111.38,47.52,20.26,266.2632222,163.1221111
2022/4/10 15:32,,,,,,,56.27,111.38,47.52,20.26,266.2531111,163.0875556
2022/4/10 15:33,,,,,,,56.27,111.38,47.52,20.26,266.243,163.053
2022/4/10 15:34,,,,,,,56.27,111.38,47.52,20.26,266.2328889,163.0184444
2022/4/10 15:35,,,,,,,56.27,111.38,47.52,20.26,266.2227778,162.9838889
2022/4/10 15:36,,,,,,,56.27,111.38,47.52,20.26,266.2126667,162.9493333
2022/4/10 15:37,,,,,,,56.27,111.38,47.52,20.26,266.2025556,162.9147778
2022/4/10 15:38,,,,,,,56.27,111.38,47.52,20.26,266.1924444,162.8802222
2022/4/10 15:39,,,,,,,56.27,111.38,47.52,20.26,266.1823333,162.8456667
2022/4/10 15:40,,,,,,,56.27,111.38,47.52,20.26,266.1722222,162.8111111
2022/4/10 15:41,,,,,,,56.27,111.38,47.52,20.26,266.1621111,162.7765556
2022/4/10 15:42,,,,,,,56.27,111.38,47.52,20.26,266.152,162.742
2022/4/10 15:43,,,,,,,56.27,111.38,47.52,20.26,266.1418889,162.7074444
2022/4/10 15:44,,,,,,,56.27,111.38,47.52,20.26,266.1317778,162.6728889
2022/4/10 15:45,,,,,,,56.27,111.38,47.52,20.26,266.1216667,162.6383333
2022/4/10 15:46,,,,,,,56.27,111.38,47.52,20.26,266.1115556,162.6037778
2022/4/10 15:47,,,,,,,56.27,111.38,47.52,20.26,266.1014444,162.5692222
2022/4/10 15:48,,,,,,,56.27,111.38,47.52,20.26,266.0913333,162.5346667
2022/4/10 15:49,,,,,,,56.27,111.38,47.52,20.26,266.0812222,162.5001111
2022/4/10 15:50,,,,,,,56.27,111.38,47.52,20.26,266.0711111,162.4655556
2022/4/10 15:51,,,,,,,56.27,111.38,47.52,20.26,266.061,162.431
2022/4/10 15:52,,,,,,,56.27,111.38,47.52,20.26,266.0508889,162.3964444
2022/4/10 15:53,,,,,,,56.27,111.38,47.52,20.26,266.0407778,162.3618889
2022/4/10 15:54,,,,,,,56.27,111.38,47.52,20.26,266.0306667,162.3273333
2022/4/10 15:55,,,,,,,56.27,111.38,47.52,20.26,266.0205556,162.2927778
2022/4/10 15:56,,,,,,,56.27,111.38,47.52,20.26,266.0104444,162.2582222
2022/4/10 15:57,,,,,,,56.27,111.38,47.52,20.26,266.0003333,162.2236667
2022/4/10 15:58,,,,,,,56.27,111.38,47.52,20.26,265.9902222,162.1891111
2022/4/10 15:59,,,,,,,56.27,111.38,47.52,20.26,265.9801111,162.1545556
2022/4/10 16:00,,,,,,,56.27,111.38,47.52,20.26,265.97,162.12
2022/4/10 16:01,,,,,,,56.27,111.38,47.52,20.26,265.9598889,162.0854444
2022/4/10 16:02,,,,,,,56.27,111.38,47.52,20.26,265.9497778,162.0508889
2022/4/10 16:03,,,,,,,56.27,111.38,47.52,20.26,265.9396667,162.0163333
2022/4/10 16:04,,,,,,,56.27,111.38,47.52,20.26,265.9295556,161.9817778
2022/4/10 16:05,,,,,,,56.27,111.38,47.52,20.26,265.9194444,161.9472222
2022/4/10 16:06,,,,,,,56.27,111.38,47.52,20.26,265.9093333,161.9126667
2022/4/10 16:07,,,,,,,56.27,111.38,47.52,20.26,265.8992222,161.8781111
2022/4/10 16:08,,,,,,,56.27,111.38,47.52,20.26,265.8891111,161.8435556
2022/4/10 16:09,,,,,,,56.27,111.38,47.52,20.26,265.879,161.809
2022/4/10 16:10,,,,,,,56.27,111.38,47.52,20.26,265.8688889,161.7744444
2022/4/10 16:11,,,,,,,56.27,111.38,47.52,20.26,265.8587778,161.7398889
2022/4/10 16:12,,,,,,,56.27,111.38,47.52,20.26,265.8486667,161.7053333
2022/4/10 16:13,,,,,,,56.27,111.38,47.52,20.26,265.8385556,161.6707778
2022/4/10 16:14,,,,,,,56.27,111.38,47.52,20.26,265.8284444,161.6362222
2022/4/10 16:15,,,,,,,56.27,111.38,47.52,20.26,265.8183333,161.6016667
2022/4/10 16:16,,,,,,,56.27,111.38,47.52,20.26,265.8082222,161.5671111
2022/4/10 16:17,,,,,,,56.27,111.38,47.52,20.26,265.7981111,161.5325556
2022/4/10 16:18,,,,,,,56.27,111.38,47.52,20.26,265.788,161.498
2022/4/10 16:19,,,,,,,56.27,111.38,47.52,20.26,265.7778889,161.4634444
2022/4/10 16:20,,,,,,,56.27,111.38,47.52,20.26,265.7677778,161.4288889
2022/4/10 16:21,,,,,,,56.27,111.38,47.52,20.26,265.7576667,161.3943333
2022/4/10 16:22,,,,,,,56.27,111.38,47.52,20.26,265.7475556,161.3597778
2022/4/10 16:23,,,,,,,56.27,111.38,47.52,20.26,265.7374444,161.3252222
2022/4/10 16:24,,,,,,,56.27,111.38,47.52,20.26,265.7273333,161.2906667
2022/4/10 16:25,,,,,,,56.27,111.38,47.52,20.26,265.7172222,161.2561111
2022/4/10 16:26,,,,,,,56.27,111.38,47.52,20.26,265.7071111,161.2215556
2022/4/10 16:27,,,,,,,56.27,111.38,47.52,20.26,265.697,161.187
2022/4/10 16:28,,,,,,,56.27,111.38,47.52,20.26,265.6868889,161.1524444
2022/4/10 16:29,,,,,,,56.27,111.38,47.52,20.26,265.6767778,161.1178889
2022/4/10 16:30,,,,,,,56.27,111.38,47.52,20.26,265.6666667,161.0833333
2022/4/10 16:31,,,,,,,56.27,111.38,47.52,20.26,265.6565556,161.0487778
2022/4/10 16:32,,,,,,,56.27,111.38,47.52,20.26,265.6464444,161.0142222
2022/4/10 16:33,,,,,,,56.27,111.38,47.52,20.26,265.6363333,160.9796667
2022/4/10 16:34,,,,,,,56.27,111.38,47.52,20.26,265.6262222,160.9451111
2022/4/10 16:35,,,,,,,56.27,111.38,47.52,20.26,265.6161111,160.9105556
2022/4/10 16:36,,,,,,,56.27,111.38,47.52,20.26,265.606,160.876
2022/4/10 16:37,,,,,,,56.27,111.38,47.52,20.26,265.5958889,160.8414444
2022/4/10 16:38,,,,,,,56.27,111.38,47.52,20.26,265.5857778,160.8068889
2022/4/10 16:39,,,,,,,56.27,111.38,47.52,20.26,265.5756667,160.7723333
2022/4/10 16:40,,,,,,,56.27,111.38,47.52,20.26,265.5655556,160.7377778
2022/4/10 16:41,,,,,,,56.27,111.38,47.52,20.26,265.5554444,160.7032222
2022/4/10 16:42,,,,,,,56.27,111.38,47.52,20.26,265.5453333,160.6686667
2022/4/10 16:43,,,,,,,56.27,111.38,47.52,20.26,265.5352222,160.6341111
2022/4/10 16:44,,,,,,,56.27,111.38,47.52,20.26,265.5251111,160.5995556
2022/4/10 16:45,,,,,,,56.27,111.38,47.52,20.26,265.515,160.565
2022/4/10 16:46,,,,,,,56.27,111.38,47.52,20.26,265.5048889,160.5304444
2022/4/10 16:47,,,,,,,56.27,111.38,47.52,20.26,265.4947778,160.4958889
2022/4/10 16:48,,,,,,,56.27,111.38,47.52,20.26,265.4846667,160.4613333
2022/4/10 16:49,,,,,,,56.27,111.38,47.52,20.26,265.4745556,160.4267778
2022/4/10 16:50,,,,,,,56.27,111.38,47.52,20.26,265.4644444,160.3922222
2022/4/10 16:51,,,,,,,56.27,111.38,47.52,20.26,265.4543333,160.3576667
